Unit_Price,Total_Price,Discount,Quantity,Customer_Type,Cluster
0.3400000000000001,0.3200000000000003,0.05,1.0,B2B,3
2.05,6.149999999999999,0.0,3.0,B2C,0
1.1,21.78,0.1,22.0,B2B,3
1.05,63.32,0.1,67.0,B2B,1
0.6000000000000001,12.96,0.1,24.0,B2B,3
2.26,29.38,0.0,13.0,B2C,0
2.27,27.239999999999995,0.0,12.0,B2C,0
1.43,65.21,0.05,48.0,B2B,3
1.66,1.6599999999999966,0.0,1.0,B2C,0
1.44,38.88,0.1,30.0,B2B,3
0.47,3.289999999999999,0.0,7.0,B2C,0
2.12,25.44,0.0,12.0,B2C,0
1.51,34.43,0.05,24.0,B2B,3
3.31,36.41,0.0,11.0,B2C,2
1.61,137.66,0.1,95.0,B2B,1
1.19,33.91,0.05,30.0,B2B,3
1.72,52.29,0.05,32.0,B2B,3
1.88,16.92,0.0,9.0,B2C,0
1.03,47.28,0.1,51.0,B2B,3
1.02,2.039999999999999,0.0,2.0,B2C,0
3.12,31.2,0.0,10.0,B2C,2
2.64,102.17,0.1,43.0,B2B,1
0.99,0.990000000000002,0.0,1.0,B2C,0
2.05,16.4,0.0,8.0,B2C,0
1.75,24.5,0.0,14.0,B2C,0
2.19,13.14,0.0,6.0,B2C,0
1.94,19.4,0.0,10.0,B2C,0
1.4,119.7,0.1,95.0,B2B,1
0.55,1.0399999999999991,0.05,2.0,B2B,3
1.16,17.4,0.0,15.0,B2C,0
1.2,84.66,0.15,83.0,B2B,1
3.64,167.08,0.15,54.0,B2B,1
1.07,6.420000000000002,0.0,6.0,B2C,0
1.23,54.24,0.1,49.0,B2B,3
1.09,81.8,0.05,79.0,B2B,1
1.22,22.02,0.05,19.0,B2B,3
1.23,15.189999999999998,0.05,13.0,B2B,3
0.6299999999999999,0.6300000000000026,0.0,1.0,B2C,0
1.57,94.66999999999999,0.1,67.0,B2B,1
0.99,11.880000000000003,0.0,12.0,B2C,0
0.6000000000000001,11.34,0.1,21.0,B2B,3
1.1,6.600000000000001,0.0,6.0,B2C,0
2.28,2.280000000000001,0.0,1.0,B2C,0
0.55,1.5700000000000003,0.05,3.0,B2B,3
1.07,10.7,0.0,10.0,B2C,0
2.05,6.149999999999999,0.0,3.0,B2C,0
0.5800000000000001,1.740000000000002,0.0,3.0,B2C,0
1.31,19.65,0.0,15.0,B2C,0
1.8,141.93,0.05,83.0,B2B,1
0.43999999999999995,2.9299999999999997,0.05,7.0,B2B,3
1.23,7.379999999999999,0.0,6.0,B2C,0
1.17,83.19,0.1,79.0,B2B,1
0.48,4.32,0.1,10.0,B2B,3
3.23,25.84,0.0,8.0,B2C,2
1.64,7.789999999999999,0.05,5.0,B2B,3
1.42,15.619999999999997,0.0,11.0,B2C,0
0.93,11.16,0.0,12.0,B2C,0
3.46,27.68,0.0,8.0,B2C,2
1.99,29.85,0.0,15.0,B2C,0
2.3,89.01,0.1,43.0,B2B,1
3.31,16.55,0.0,5.0,B2C,2
0.96,7.68,0.0,8.0,B2C,0
1.41,18.329999999999995,0.0,13.0,B2C,0
2.52,74.84,0.1,33.0,B2B,1
1.58,18.96,0.0,12.0,B2C,0
1.16,8.119999999999997,0.0,7.0,B2C,0
0.6400000000000001,19.01,0.1,33.0,B2B,3
2.34,25.74,0.0,11.0,B2C,0
1.25,105.75,0.1,94.0,B2B,1
1.05,32.92,0.05,33.0,B2B,3
1.91,158.15,0.1,92.0,B2B,1
0.96,1.9200000000000017,0.0,2.0,B2C,0
0.5699999999999998,4.560000000000002,0.0,8.0,B2C,0
3.11,15.55,0.0,5.0,B2C,2
4.74,52.14,0.0,11.0,B2C,2
4.74,28.44,0.0,6.0,B2C,2
1.07,12.84,0.0,12.0,B2C,0
1.44,8.21,0.05,6.0,B2B,3
0.3500000000000001,21.42,0.1,68.0,B2B,3
1.33,61.05,0.1,51.0,B2B,1
2.93,38.09,0.0,13.0,B2C,2
1.64,14.759999999999998,0.0,9.0,B2C,0
0.55,37.62,0.05,72.0,B2B,3
2.19,161.95,0.15,87.0,B2B,1
1.18,10.09,0.05,9.0,B2B,3
1.54,10.780000000000001,0.0,7.0,B2C,0
6.18,17.61,0.05,3.0,B2B,2
3.31,23.17,0.0,7.0,B2C,2
3.12,6.240000000000002,0.0,2.0,B2C,2
1.84,24.47,0.05,14.0,B2B,3
4.88,19.52,0.0,4.0,B2C,2
1.31,62.49,0.1,53.0,B2B,1
1.66,1.6599999999999966,0.0,1.0,B2C,0
1.3,76.57,0.05,62.0,B2B,1
1.43,44.83,0.05,33.0,B2B,3
1.59,101.6,0.1,71.0,B2B,1
3.46,24.22,0.0,7.0,B2C,2
2.31,2.3100000000000023,0.0,1.0,B2C,0
4.07,40.7,0.0,10.0,B2C,2
0.89,6.230000000000004,0.0,7.0,B2C,0
0.55,3.8500000000000014,0.0,7.0,B2C,0
1.18,67.26,0.05,60.0,B2B,1
0.5800000000000001,33.06,0.05,60.0,B2B,3
1.33,1.3299999999999983,0.0,1.0,B2C,0
1.38,4.140000000000001,0.0,3.0,B2C,0
0.99,5.939999999999998,0.0,6.0,B2C,0
1.66,1.6599999999999966,0.0,1.0,B2C,0
2.46,19.93,0.1,9.0,B2B,3
1.67,142.78,0.1,95.0,B2B,1
1.06,91.63999999999999,0.05,91.0,B2B,1
2.13,6.390000000000001,0.0,3.0,B2C,0
1.23,14.759999999999998,0.0,12.0,B2C,0
0.89,8.899999999999999,0.0,10.0,B2C,0
2.62,80.17,0.1,34.0,B2B,1
1.24,84.82,0.1,76.0,B2B,1
0.6099999999999999,22.02,0.05,38.0,B2B,3
2.44,57.1,0.1,26.0,B2B,3
2.25,156.82,0.15,82.0,B2B,1
1.51,13.59,0.0,9.0,B2C,0
0.5800000000000001,10.469999999999999,0.05,19.0,B2B,3
0.86,6.879999999999999,0.0,8.0,B2C,0
6.25,35.62,0.05,6.0,B2B,2
0.6699999999999999,10.18,0.05,16.0,B2B,3
3.11,139.95,0.1,50.0,B2B,1
0.5800000000000001,3.479999999999997,0.0,6.0,B2C,0
1.96,44.1,0.1,25.0,B2B,3
1.21,95.83000000000001,0.1,88.0,B2B,1
0.3599999999999999,2.270000000000003,0.1,7.0,B2B,3
0.6400000000000001,24.93,0.05,41.0,B2B,3
2.19,2.1899999999999977,0.0,1.0,B2C,0
2.6,163.02,0.05,66.0,B2B,1
2.53,146.61,0.05,61.0,B2B,1
1.8,19.8,0.0,11.0,B2C,0
1.89,5.100000000000001,0.1,3.0,B2B,3
2.03,7.309999999999999,0.1,4.0,B2B,3
3.3,147.34,0.05,47.0,B2B,1
2.35,30.55,0.0,13.0,B2C,0
0.79,28.44,0.1,40.0,B2B,3
0.55,0.5499999999999972,0.0,1.0,B2C,0
2.2,18.81,0.05,9.0,B2B,3
1.98,15.84,0.0,8.0,B2C,0
1.04,54.34,0.05,55.0,B2B,3
3.63,147.01,0.1,45.0,B2B,1
0.96,2.8800000000000026,0.0,3.0,B2C,0
1.04,6.240000000000002,0.0,6.0,B2C,0
1.54,23.1,0.0,15.0,B2C,0
3.21,3.210000000000001,0.0,1.0,B2C,2
2.19,79.06,0.05,38.0,B2B,1
1.04,11.439999999999998,0.0,11.0,B2C,0
1.41,11.280000000000001,0.0,8.0,B2C,0
0.5699999999999998,6.269999999999996,0.0,11.0,B2C,0
2.07,9.829999999999998,0.05,5.0,B2B,3
1.73,70.67,0.05,43.0,B2B,3
1.09,4.359999999999999,0.0,4.0,B2C,0
1.35,63.18,0.1,52.0,B2B,1
1.05,78.8,0.05,79.0,B2B,1
1.37,4.109999999999999,0.0,3.0,B2C,0
1.26,7.559999999999999,0.0,6.0,B2C,0
3.31,29.79,0.0,9.0,B2C,2
1.39,39.61,0.05,30.0,B2B,3
1.68,156.41,0.05,98.0,B2B,1
1.54,1.5399999999999991,0.0,1.0,B2C,0
3.31,36.41,0.0,11.0,B2C,2
1.24,16.12,0.0,13.0,B2C,0
0.6099999999999999,54.35,0.1,99.0,B2B,1
0.99,3.960000000000001,0.0,4.0,B2C,0
1.14,1.1400000000000006,0.0,1.0,B2C,0
1.28,57.6,0.1,50.0,B2B,3
0.43999999999999995,21.74,0.05,52.0,B2B,3
4.02,38.19,0.05,10.0,B2B,2
2.24,19.15,0.05,9.0,B2B,3
2.27,2.270000000000003,0.0,1.0,B2C,0
3.23,25.84,0.0,8.0,B2C,2
1.99,7.960000000000001,0.0,4.0,B2C,0
1.21,74.05,0.1,68.0,B2B,1
0.89,55.22,0.15,73.0,B2B,1
0.99,9.899999999999999,0.0,10.0,B2C,0
1.08,15.119999999999997,0.0,14.0,B2C,0
1.86,1.8599999999999994,0.0,1.0,B2C,0
1.29,29.02,0.1,25.0,B2B,3
1.58,7.899999999999999,0.0,5.0,B2C,0
3.46,34.6,0.0,10.0,B2C,2
0.5800000000000001,1.740000000000002,0.0,3.0,B2C,0
1.58,22.12,0.0,14.0,B2C,0
3.12,9.36,0.0,3.0,B2C,2
2.28,2.280000000000001,0.0,1.0,B2C,0
1.21,3.450000000000003,0.05,3.0,B2B,3
2.26,24.86,0.0,11.0,B2C,0
1.08,95.26,0.1,98.0,B2B,1
2.35,30.55,0.0,13.0,B2C,0
1.74,100.22,0.1,64.0,B2B,1
0.6200000000000001,32.36,0.1,58.0,B2B,3
1.26,76.04,0.15,71.0,B2B,1
0.72,34.34,0.1,53.0,B2B,3
4.35,26.1,0.0,6.0,B2C,2
0.5699999999999998,3.990000000000002,0.0,7.0,B2C,0
3.23,32.3,0.0,10.0,B2C,2
0.97,66.35,0.1,76.0,B2B,1
1.02,80.78,0.1,88.0,B2B,1
2.12,64.45,0.05,32.0,B2B,3
1.02,31.21,0.15,36.0,B2B,3
0.71,63.26,0.1,99.0,B2B,1
0.55,7.149999999999999,0.0,13.0,B2C,0
1.58,86.74000000000001,0.1,61.0,B2B,1
1.23,1.2299999999999969,0.0,1.0,B2C,0
2.4,143.64,0.05,63.0,B2B,1
1.19,2.259999999999998,0.05,2.0,B2B,3
3.12,18.72,0.0,6.0,B2C,2
2.25,68.85,0.1,34.0,B2B,1
4.22,4.219999999999999,0.0,1.0,B2C,2
1.08,4.32,0.0,4.0,B2C,0
3.31,46.34,0.0,14.0,B2C,2
1.21,59.77,0.05,52.0,B2B,3
3.23,9.689999999999998,0.0,3.0,B2C,2
0.49,4.189999999999998,0.05,9.0,B2B,3
1.69,23.66,0.0,14.0,B2C,0
2.59,17.22,0.05,7.0,B2B,2
1.07,8.560000000000002,0.0,8.0,B2C,0
0.6499999999999999,1.9500000000000028,0.0,3.0,B2C,0
0.93,22.09,0.05,25.0,B2B,3
1.2,7.199999999999999,0.0,6.0,B2C,0
0.8,22.8,0.05,30.0,B2B,3
1.12,16.8,0.0,15.0,B2C,0
3.31,26.48,0.0,8.0,B2C,2
2.13,25.56,0.0,12.0,B2C,0
2.05,20.5,0.0,10.0,B2C,0
2.38,7.140000000000001,0.0,3.0,B2C,0
3.31,33.1,0.0,10.0,B2C,2
3.46,38.06,0.0,11.0,B2C,2
3.55,155.13,0.05,46.0,B2B,1
1.1,13.2,0.0,12.0,B2C,0
1.12,68.54,0.1,68.0,B2B,1
1.93,157.68,0.05,86.0,B2B,1
2.29,7.789999999999999,0.15,4.0,B2B,3
2.34,2.3400000000000034,0.0,1.0,B2C,0
2.38,16.66,0.0,7.0,B2C,0
2.04,149.22999999999996,0.05,77.0,B2B,1
1.59,128.79,0.1,90.0,B2B,1
4.88,24.4,0.0,5.0,B2C,2
1.3,37.44,0.1,32.0,B2B,3
0.49,4.409999999999997,0.0,9.0,B2C,0
2.09,41.7,0.05,21.0,B2B,3
1.64,76.75,0.1,52.0,B2B,1
4.48,8.96,0.0,2.0,B2C,2
3.46,27.68,0.0,8.0,B2C,2
4.32,30.24,0.0,7.0,B2C,2
0.5800000000000001,0.5799999999999983,0.0,1.0,B2C,0
1.61,56.51,0.1,39.0,B2B,3
0.86,0.8599999999999994,0.0,1.0,B2C,0
1.75,1.75,0.0,1.0,B2C,0
0.6200000000000001,7.66,0.05,13.0,B2B,3
3.31,46.34,0.0,14.0,B2C,2
3.33,3.3299999999999983,0.0,1.0,B2C,2
1.5,101.18,0.05,71.0,B2B,1
0.93,41.52,0.05,47.0,B2B,3
1.91,80.79,0.1,47.0,B2B,1
3.56,10.68,0.0,3.0,B2C,2
4.19,20.95,0.0,5.0,B2C,2
3.06,98.84,0.05,34.0,B2B,1
0.93,9.3,0.0,10.0,B2C,0
0.43999999999999995,17.03,0.1,43.0,B2B,3
1.2,36.72,0.1,34.0,B2B,3
1.75,5.25,0.0,3.0,B2C,0
2.21,153.26,0.05,73.0,B2B,1
1.21,41.38,0.1,38.0,B2B,3
0.82,43.91,0.15,63.0,B2B,1
3.11,92.37,0.1,33.0,B2B,1
0.71,17.89,0.1,28.0,B2B,3
1.35,50.02,0.05,39.0,B2B,3
3.31,19.86,0.0,6.0,B2C,2
0.55,3.8500000000000014,0.0,7.0,B2C,0
2.13,159.11,0.1,83.0,B2B,1
0.71,1.2800000000000011,0.1,2.0,B2B,3
1.37,8.219999999999999,0.0,6.0,B2C,0
0.5899999999999999,7.670000000000002,0.0,13.0,B2C,0
1.16,54.29,0.1,52.0,B2B,3
1.26,52.16,0.1,46.0,B2B,3
1.18,43.13,0.15,43.0,B2B,3
1.26,111.13,0.1,98.0,B2B,1
1.18,39.29,0.1,37.0,B2B,3
1.05,55.76,0.1,59.0,B2B,1
0.5800000000000001,30.3,0.05,55.0,B2B,3
2.19,24.09,0.0,11.0,B2C,0
3.56,42.72,0.0,12.0,B2C,2
1.09,3.270000000000003,0.0,3.0,B2C,0
4.88,53.68,0.0,11.0,B2C,2
2.84,86.34,0.05,32.0,B2B,1
1.09,13.079999999999998,0.0,12.0,B2C,0
0.93,12.09,0.0,13.0,B2C,0
2.07,78.66,0.05,40.0,B2B,1
0.6499999999999999,1.2999999999999972,0.0,2.0,B2C,0
2.11,40.09,0.05,20.0,B2B,3
2.18,39.35,0.05,19.0,B2B,3
1.01,14.14,0.0,14.0,B2C,0
1.41,45.54,0.05,34.0,B2B,3
0.47,0.9399999999999977,0.0,2.0,B2C,0
2.24,151.2,0.1,75.0,B2B,1
0.45999999999999996,5.980000000000004,0.0,13.0,B2C,0
1.07,6.420000000000002,0.0,6.0,B2C,0
0.6299999999999999,4.409999999999997,0.0,7.0,B2C,0
1.09,76.52,0.1,78.0,B2B,1
1.23,7.379999999999999,0.0,6.0,B2C,0
4.07,56.98,0.0,14.0,B2C,2
4.22,29.54,0.0,7.0,B2C,2
1.66,14.939999999999998,0.0,9.0,B2C,0
1.23,17.22,0.0,14.0,B2C,0
4.02,76.38,0.05,20.0,B2B,2
1.6,38.0,0.05,25.0,B2B,3
3.21,135.78,0.1,47.0,B2B,1
3.31,49.65,0.0,15.0,B2C,2
1.08,25.65,0.05,25.0,B2B,3
4.22,8.439999999999998,0.0,2.0,B2C,2
0.99,9.899999999999999,0.0,10.0,B2C,0
1.31,29.87,0.05,24.0,B2B,3
4.22,54.86,0.0,13.0,B2C,2
2.35,35.25,0.0,15.0,B2C,0
1.98,5.939999999999998,0.0,3.0,B2C,0
3.23,19.38,0.0,6.0,B2C,2
1.26,11.34,0.0,9.0,B2C,0
1.16,19.84,0.05,18.0,B2B,3
2.55,53.29,0.05,22.0,B2B,3
1.07,14.98,0.0,14.0,B2C,0
0.49,8.380000000000003,0.05,18.0,B2B,3
2.59,44.29,0.05,18.0,B2B,3
0.99,13.86,0.0,14.0,B2C,0
1.05,11.55,0.0,11.0,B2C,0
0.99,10.89,0.0,11.0,B2C,0
0.74,13.36,0.05,19.0,B2B,3
1.59,118.77,0.1,83.0,B2B,1
1.05,11.55,0.0,11.0,B2C,0
0.48,40.61,0.1,94.0,B2B,1
1.1,1.1000000000000014,0.0,1.0,B2C,0
0.52,8.89,0.05,18.0,B2B,3
1.5,79.8,0.05,56.0,B2B,1
1.3,65.2,0.15,59.0,B2B,1
0.93,0.9299999999999997,0.0,1.0,B2C,0
1.12,86.69,0.1,86.0,B2B,1
1.51,21.14,0.0,14.0,B2C,0
0.93,1.8599999999999994,0.0,2.0,B2C,0
2.55,55.72,0.05,23.0,B2B,3
1.63,6.189999999999998,0.05,4.0,B2B,3
0.96,1.9200000000000017,0.0,2.0,B2C,0
1.42,7.100000000000001,0.0,5.0,B2C,0
2.19,115.41,0.15,62.0,B2B,1
0.94,50.76,0.1,60.0,B2B,3
2.27,27.239999999999995,0.0,12.0,B2C,0
1.27,91.44,0.1,80.0,B2B,1
1.71,15.39,0.0,9.0,B2C,0
0.86,13.89,0.05,17.0,B2B,3
3.67,115.05,0.05,33.0,B2B,2
0.73,0.6899999999999977,0.05,1.0,B2B,3
2.93,163.49,0.1,62.0,B2B,1
0.99,13.86,0.0,14.0,B2C,0
3.31,46.34,0.0,14.0,B2C,2
1.71,25.65,0.0,15.0,B2C,0
3.23,45.22,0.0,14.0,B2C,2
2.37,33.77,0.05,15.0,B2B,3
1.58,3.1599999999999966,0.0,2.0,B2C,0
2.59,31.99,0.05,13.0,B2B,3
1.22,99.92000000000002,0.1,91.0,B2B,1
2.18,66.27,0.05,32.0,B2B,3
2.39,40.87,0.05,18.0,B2B,3
0.55,0.5200000000000031,0.05,1.0,B2B,3
1.01,5.049999999999997,0.0,5.0,B2C,0
0.8,48.96,0.1,68.0,B2B,1
1.03,82.5,0.1,89.0,B2B,1
1.95,90.77000000000001,0.05,49.0,B2B,1
1.71,17.1,0.0,10.0,B2C,0
1.27,5.079999999999998,0.0,4.0,B2C,0
2.35,114.21,0.1,54.0,B2B,1
3.12,100.78,0.05,34.0,B2B,1
0.85,48.41,0.15,67.0,B2B,1
0.6499999999999999,6.5,0.0,10.0,B2C,0
1.28,57.15,0.05,47.0,B2B,3
0.87,17.36,0.05,21.0,B2B,3
3.21,41.73,0.0,13.0,B2C,2
0.97,66.35,0.1,76.0,B2B,1
1.4,57.19,0.05,43.0,B2B,3
1.8,14.399999999999999,0.0,8.0,B2C,0
1.24,18.85,0.05,16.0,B2B,3
1.19,2.3800000000000026,0.0,2.0,B2C,0
1.37,7.809999999999999,0.05,6.0,B2B,3
1.18,89.21,0.1,84.0,B2B,1
3.12,40.56,0.0,13.0,B2C,2
0.5899999999999999,2.3599999999999994,0.0,4.0,B2C,0
1.16,11.600000000000001,0.0,10.0,B2C,0
0.96,31.1,0.1,36.0,B2B,3
1.24,18.6,0.0,15.0,B2C,0
1.49,7.449999999999999,0.0,5.0,B2C,0
1.2,1.2000000000000028,0.0,1.0,B2C,0
0.79,35.55,0.1,50.0,B2B,3
2.45,31.85,0.0,13.0,B2C,0
1.82,22.48,0.05,13.0,B2B,3
1.05,2.1000000000000014,0.0,2.0,B2C,0
0.47,5.170000000000002,0.0,11.0,B2C,0
1.33,10.64,0.0,8.0,B2C,0
1.64,6.560000000000002,0.0,4.0,B2C,0
1.23,1.2299999999999969,0.0,1.0,B2C,0
1.38,16.56,0.0,12.0,B2C,0
2.45,26.46,0.1,12.0,B2B,3
1.18,16.52,0.0,14.0,B2C,0
1.84,3.5,0.05,2.0,B2B,3
0.47,0.9399999999999977,0.0,2.0,B2C,0
5.2,65.52,0.1,14.0,B2B,2
1.01,36.46,0.05,38.0,B2B,3
1.02,69.77,0.05,72.0,B2B,1
2.17,98.95000000000002,0.05,48.0,B2B,1
1.93,97.27,0.1,56.0,B2B,1
1.71,124.66,0.1,81.0,B2B,1
2.33,33.2,0.05,15.0,B2B,3
0.75,41.32,0.05,58.0,B2B,3
2.93,17.58,0.0,6.0,B2C,2
3.56,35.6,0.0,10.0,B2C,2
1.18,12.98,0.0,11.0,B2C,0
3.01,120.1,0.05,42.0,B2B,1
3.31,23.17,0.0,7.0,B2C,2
1.49,20.86,0.0,14.0,B2C,0
0.54,28.73,0.05,56.0,B2B,3
1.93,51.34,0.05,28.0,B2B,3
1.1,83.22,0.15,89.0,B2B,1
2.47,146.72,0.1,66.0,B2B,1
2.33,67.1,0.1,32.0,B2B,3
1.54,13.86,0.0,9.0,B2C,0
1.58,22.12,0.0,14.0,B2C,0
4.32,47.52,0.0,11.0,B2C,2
1.32,57.68,0.05,46.0,B2B,3
0.77,23.41,0.05,32.0,B2B,3
2.3,122.36,0.05,56.0,B2B,1
1.59,4.769999999999996,0.0,3.0,B2C,0
2.66,134.06,0.1,56.0,B2B,1
1.14,38.99,0.05,36.0,B2B,3
2.68,112.02,0.05,44.0,B2B,1
0.74,30.93,0.05,44.0,B2B,3
0.45999999999999996,4.600000000000001,0.0,10.0,B2C,0
0.6299999999999999,9.45,0.0,15.0,B2C,0
0.96,6.719999999999999,0.0,7.0,B2C,0
2.56,58.37,0.05,24.0,B2B,3
2.04,24.48,0.0,12.0,B2C,0
1.4,2.6599999999999966,0.05,2.0,B2B,3
3.19,143.55,0.1,50.0,B2B,1
1.59,15.899999999999999,0.0,10.0,B2C,0
3.72,123.88,0.1,37.0,B2B,1
3.43,24.01,0.0,7.0,B2C,2
0.5899999999999999,8.850000000000001,0.0,15.0,B2C,0
1.23,2.460000000000001,0.0,2.0,B2C,0
2.33,153.08,0.1,73.0,B2B,1
1.51,16.61,0.0,11.0,B2C,0
1.86,97.09,0.1,58.0,B2B,1
1.46,4.380000000000003,0.0,3.0,B2C,0
0.78,28.9,0.05,39.0,B2B,3
0.93,8.369999999999997,0.0,9.0,B2C,0
2.16,101.09,0.1,52.0,B2B,1
0.56,2.799999999999997,0.0,5.0,B2C,0
1.86,3.719999999999999,0.0,2.0,B2C,0
1.63,14.670000000000002,0.0,9.0,B2C,0
2.26,22.6,0.0,10.0,B2C,0
0.84,50.27,0.05,63.0,B2B,3
1.61,14.490000000000002,0.0,9.0,B2C,0
1.23,44.4,0.05,38.0,B2B,3
3.21,3.210000000000001,0.0,1.0,B2C,2
4.48,62.72,0.0,14.0,B2C,2
0.84,31.12,0.05,39.0,B2B,3
1.85,94.9,0.05,54.0,B2B,1
0.6099999999999999,22.02,0.05,38.0,B2B,3
1.31,3.9299999999999997,0.0,3.0,B2C,0
1.92,26.88,0.0,14.0,B2C,0
1.35,109.01,0.05,85.0,B2B,1
2.44,44.04,0.05,19.0,B2B,3
3.31,43.03,0.0,13.0,B2C,2
0.54,4.619999999999997,0.05,9.0,B2B,3
1.7,8.07,0.05,5.0,B2B,3
0.84,64.26,0.15,90.0,B2B,1
1.92,25.54,0.05,14.0,B2B,3
1.17,3.3299999999999983,0.05,3.0,B2B,3
0.88,59.36,0.05,71.0,B2B,1
2.13,25.56,0.0,12.0,B2C,0
2.13,17.04,0.0,8.0,B2C,0
0.99,10.89,0.0,11.0,B2C,0
2.34,2.3400000000000034,0.0,1.0,B2C,0
3.46,48.44,0.0,14.0,B2C,2
1.31,10.48,0.0,8.0,B2C,0
1.27,17.78,0.0,14.0,B2C,0
0.49,6.369999999999997,0.0,13.0,B2C,0
0.45999999999999996,4.140000000000001,0.0,9.0,B2C,0
3.21,48.15,0.0,15.0,B2C,2
1.26,8.82,0.0,7.0,B2C,0
3.62,120.55,0.1,37.0,B2B,1
1.12,69.55,0.1,69.0,B2B,1
4.18,60.19,0.1,16.0,B2B,2
2.12,97.31,0.15,54.0,B2B,1
0.5800000000000001,8.7,0.0,15.0,B2C,0
1.04,7.280000000000001,0.0,7.0,B2C,0
0.93,26.51,0.05,30.0,B2B,3
2.28,51.3,0.1,25.0,B2B,3
1.99,116.42,0.1,65.0,B2B,1
0.94,16.07,0.05,18.0,B2B,3
1.02,13.259999999999998,0.0,13.0,B2C,0
1.28,20.74,0.1,18.0,B2B,3
0.3900000000000001,14.079999999999998,0.05,38.0,B2B,3
1.55,9.3,0.0,6.0,B2C,0
1.33,75.81,0.05,60.0,B2B,1
0.56,5.600000000000001,0.0,10.0,B2C,0
0.77,17.56,0.05,24.0,B2B,3
0.91,67.98,0.1,83.0,B2B,1
1.16,91.87,0.1,88.0,B2B,1
1.04,10.399999999999999,0.0,10.0,B2C,0
1.2,8.399999999999999,0.0,7.0,B2C,0
0.3999999999999999,15.2,0.05,40.0,B2B,3
2.09,144.84,0.1,77.0,B2B,1
2.05,26.65,0.0,13.0,B2C,0
3.67,29.36,0.0,8.0,B2C,2
0.45999999999999996,6.899999999999999,0.0,15.0,B2C,0
2.05,26.65,0.0,13.0,B2C,0
0.93,8.369999999999997,0.0,9.0,B2C,0
3.23,6.460000000000001,0.0,2.0,B2C,2
2.28,21.32,0.15,11.0,B2B,3
0.45999999999999996,5.980000000000004,0.0,13.0,B2C,0
0.45999999999999996,5.519999999999996,0.0,12.0,B2C,0
1.38,5.519999999999996,0.0,4.0,B2C,0
0.99,4.950000000000003,0.0,5.0,B2C,0
1.38,1.3800000000000026,0.0,1.0,B2C,0
3.43,33.96,0.1,11.0,B2B,2
1.05,4.200000000000003,0.0,4.0,B2C,0
0.9,5.980000000000004,0.05,7.0,B2B,3
1.66,16.6,0.0,10.0,B2C,0
1.69,20.28,0.0,12.0,B2C,0
0.6299999999999999,3.780000000000001,0.0,6.0,B2C,0
2.49,56.77,0.05,24.0,B2B,3
1.51,21.52,0.05,15.0,B2B,3
2.38,2.3800000000000026,0.0,1.0,B2C,0
4.19,62.85,0.0,15.0,B2C,2
3.46,3.460000000000001,0.0,1.0,B2C,2
2.34,11.7,0.0,5.0,B2C,0
0.76,8.66,0.05,12.0,B2B,3
0.99,83.7,0.05,89.0,B2B,1
0.48,7.300000000000001,0.05,16.0,B2B,3
1.26,16.38,0.0,13.0,B2C,0
2.26,148.47999999999996,0.1,73.0,B2B,1
2.28,132.13,0.05,61.0,B2B,1
0.74,48.51,0.05,69.0,B2B,3
0.96,11.52,0.0,12.0,B2C,0
3.11,15.55,0.0,5.0,B2C,2
0.6299999999999999,7.18,0.05,12.0,B2B,3
3.33,19.98,0.0,6.0,B2C,2
3.31,29.79,0.0,9.0,B2C,2
2.38,79.13,0.05,35.0,B2B,1
1.11,62.94,0.1,63.0,B2B,1
0.92,19.23,0.05,22.0,B2B,3
0.49,3.9200000000000017,0.0,8.0,B2C,0
0.55,4.399999999999999,0.0,8.0,B2C,0
1.92,54.72,0.05,30.0,B2B,3
3.31,26.48,0.0,8.0,B2C,2
1.37,4.109999999999999,0.0,3.0,B2C,0
0.53,5.829999999999998,0.0,11.0,B2C,0
1.07,13.91,0.0,13.0,B2C,0
1.23,4.920000000000002,0.0,4.0,B2C,0
1.19,2.3800000000000026,0.0,2.0,B2C,0
3.21,35.31,0.0,11.0,B2C,2
1.72,37.58,0.05,23.0,B2B,3
1.04,2.0799999999999983,0.0,2.0,B2C,0
0.47,6.25,0.05,14.0,B2B,3
2.22,8.880000000000003,0.0,4.0,B2C,0
2.35,7.050000000000001,0.0,3.0,B2C,0
2.18,159.36,0.15,86.0,B2B,1
0.3400000000000001,8.399999999999999,0.05,26.0,B2B,3
1.05,5.25,0.0,5.0,B2C,0
1.59,23.85,0.0,15.0,B2C,0
1.56,94.07,0.1,67.0,B2B,1
0.6200000000000001,16.74,0.1,30.0,B2B,3
3.11,9.329999999999998,0.0,3.0,B2C,2
0.96,9.600000000000001,0.0,10.0,B2C,0
1.61,8.05,0.0,5.0,B2C,0
1.19,70.69,0.1,66.0,B2B,1
1.94,9.7,0.0,5.0,B2C,0
2.58,147.06,0.05,60.0,B2B,1
3.56,157.0,0.1,49.0,B2B,1
4.32,34.56,0.0,8.0,B2C,2
3.46,51.9,0.0,15.0,B2C,2
1.99,7.960000000000001,0.0,4.0,B2C,0
1.38,8.280000000000001,0.0,6.0,B2C,0
0.92,11.73,0.15,15.0,B2B,3
1.78,157.0,0.1,98.0,B2B,1
1.42,4.259999999999998,0.0,3.0,B2C,0
1.36,42.84,0.1,35.0,B2B,3
2.26,27.12,0.0,12.0,B2C,0
3.12,15.600000000000001,0.0,5.0,B2C,2
